遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4, 
4星彩,112000089,2023/04/14,4764800,190592,1050000,4,5,7,1,,,,,,,,
4星彩,112000090,2023/04/15,4603000,184120,4995000,8,0,2,6,,,,,,,,
4星彩,112000091,2023/04/17,5008150,200326,3305000,1,0,8,6,,,,,,,,
4星彩,112000092,2023/04/18,4625225,185009,3875000,3,0,2,1,,,,,,,,
4星彩,112000093,2023/04/19,4478575,179143,5270000,0,5,0,2,,,,,,,,
4星彩,112000094,2023/04/20,4456925,178277,2105000,7,1,8,9,,,,,,,,
4星彩,112000095,2023/04/21,4833925,193357,1665000,2,7,8,5,,,,,,,,
4星彩,112000096,2023/04/22,4703675,188147,3005000,1,1,9,3,,,,,,,,
4星彩,112000097,2023/04/24,5034300,201372,1145000,7,1,9,9,,,,,,,,
4星彩,112000098,2023/04/25,4645250,185810,1670000,1,5,7,0,,,,,,,,
4星彩,112000099,2023/04/26,4662400,186496,1870000,5,5,9,8,,,,,,,,
4星彩,112000100,2023/04/27,4662175,186487,1310000,4,7,0,2,,,,,,,,
4星彩,112000101,2023/04/28,4759350,190374,1860000,7,1,5,6,,,,,,,,
4星彩,112000102,2023/04/29,4594800,183792,820000,9,6,0,8,,,,,,,,
4星彩,112000103,2023/05/01,4893650,195746,220000,5,9,5,4,,,,,,,,
4星彩,112000104,2023/05/02,4501825,180073,7735000,0,7,7,9,,,,,,,,
4星彩,112000105,2023/05/03,4629925,185197,250000,4,9,5,4,,,,,,,,
4星彩,112000106,2023/05/04,4581300,183252,1690000,1,0,6,5,,,,,,,,
4星彩,112000107,2023/05/05,4821325,192853,1245000,8,4,2,0,,,,,,,,
4星彩,112000108,2023/05/06,4628475,185139,785000,4,9,8,8,,,,,,,,
4星彩,112000109,2023/05/08,4805950,192238,380000,8,0,8,4,,,,,,,,
4星彩,112000110,2023/05/09,4653625,186145,890000,4,7,3,6,,,,,,,,
4星彩,112000111,2023/05/10,4759550,190382,2255000,2,8,8,6,,,,,,,,
4星彩,112000112,2023/05/11,4730550,189222,2165000,5,7,2,5,,,,,,,,
4星彩,112000113,2023/05/12,4929800,197192,2145000,2,5,0,6,,,,,,,,
4星彩,112000114,2023/05/13,4678650,187146,3155000,8,9,1,7,,,,,,,,
4星彩,112000115,2023/05/15,5002350,200094,1590000,9,2,7,6,,,,,,,,
4星彩,112000116,2023/05/16,4692475,187699,850000,2,4,1,5,,,,,,,,
4星彩,112000117,2023/05/17,4699900,187996,2535000,1,5,9,7,,,,,,,,
4星彩,112000118,2023/05/18,4687225,187489,2195000,8,3,6,3,,,,,,,,
4星彩,112000119,2023/05/19,4610725,184429,2160000,6,1,6,3,,,,,,,,
4星彩,112000120,2023/05/20,4626650,185066,600000,8,4,1,3,,,,,,,,
4星彩,112000121,2023/05/22,4769850,190794,1780000,5,5,3,2,,,,,,,,
4星彩,112000122,2023/05/23,4402775,176111,1885000,2,9,8,6,,,,,,,,
4星彩,112000123,2023/05/24,4465150,178606,2845000,3,8,1,1,,,,,,,,
4星彩,112000124,2023/05/25,4475575,179023,515000,4,8,4,1,,,,,,,,
4星彩,112000125,2023/05/26,4514300,180572,6270000,2,9,8,8,,,,,,,,
4星彩,112000126,2023/05/27,4466825,178673,540000,4,5,9,5,,,,,,,,
4星彩,112000127,2023/05/29,4636325,185453,975000,7,1,8,6,,,,,,,,
4星彩,112000128,2023/05/30,4376625,175065,310000,9,4,7,0,,,,,,,,
4星彩,112000129,2023/05/31,4344675,173787,3750000,8,0,1,1,,,,,,,,
4星彩,112000130,2023/06/01,4315375,172615,3745000,3,6,6,3,,,,,,,,
4星彩,112000131,2023/06/02,4496850,179874,8455000,0,6,2,5,,,,,,,,
4星彩,112000132,2023/06/03,4376300,175052,590000,4,4,8,0,,,,,,,,
4星彩,112000133,2023/06/05,4861750,194470,1285000,0,3,6,1,,,,,,,,
